protein,base_setup,variant,alpha,anchor_positions,segment_metric,faithfulness,l10h9_top3_mass,l10h9_anchor_mass,l10h9_top1_mass,l10h9_entropy,l10h9_entropy_norm
2XD3A,clean,k_only,1.0,"[317, 94, 135]",0.8359760046005249,0.9537851535286268,0.07272583246231079,0.09336982667446136,0.07969096302986145,8.205953598022461,0.9431653874817856
2XD3A,clean,k_only,2.0,"[317, 94, 135]",0.8080286979675293,0.9213937188697305,0.047586843371391296,0.05186513438820839,0.044098861515522,8.39057445526123,0.9643851031765935
2XD3A,clean,k_only,4.0,"[317, 94, 135]",0.7878075838088989,0.8979570812502021,0.027090664952993393,0.015540556982159615,0.013098536990582943,8.504950523376465,0.9775311132428148
2XD3A,clean,k_only,8.0,"[317, 94, 135]",0.7723096013069153,0.8799946387812366,0.02413521707057953,0.0015674245078116655,0.008591852150857449,8.516334533691406,0.9788395540439395
2XD3A,clean,k_only,10.0,"[317, 94, 135]",0.770902156829834,0.8783633851361509,0.024156849831342697,0.0005384838441386819,0.008601497858762741,8.513961791992188,0.9785668388966497
2XD3A,clean,k_only,12.0,"[317, 94, 135]",0.7704737186431885,0.8778668175165821,0.02416413649916649,0.0001936829212354496,0.008604679256677628,8.512609481811523,0.9784114088006461
2XD3A,clean,k_only,14.0,"[317, 94, 135]",0.7703383564949036,0.8777099303346065,0.024166636168956757,7.244350854307413e-05,0.008605771698057652,8.511947631835938,0.9783353379356063
2XD3A,clean,k_only,16.0,"[317, 94, 135]",0.7702966928482056,0.8776616414133379,0.024167507886886597,2.79990526905749e-05,0.008606169372797012,8.511639595031738,0.9782999331958255
2XD3A,clean,k_only,32.0,"[317, 94, 135]",0.7702765464782715,0.8776382914056287,0.024167990311980247,2.6721655999040195e-08,0.008606404066085815,8.511381149291992,0.9782702282903128
2XD3A,clean,v_only,0.0,"[317, 94, 135]",0.8758501410484314,1.0,0.12381820380687714,0.16116902232170105,0.137652188539505,7.843198776245117,0.9014715382593179
2XD3A,clean,v_only,0.5,"[317, 94, 135]",0.8648648858070374,0.9872678901750479,0.12381820380687714,0.16116902232170105,0.137652188539505,7.843198776245117,0.9014715382593179
2XD3A,clean,v_only,1.0,"[317, 94, 135]",0.8512072563171387,0.9714384501854652,0.12381820380687714,0.16116902232170105,0.137652188539505,7.843198776245117,0.9014715382593179
2XD3A,clean,v_only,2.0,"[317, 94, 135]",0.8155106902122498,0.9300654834192024,0.12381820380687714,0.16116902232170105,0.137652188539505,7.843198776245117,0.9014715382593179
2XD3A,clean,v_only,4.0,"[317, 94, 135]",0.7177464962005615,0.81675501154101,0.12381820380687714,0.16116902232170105,0.137652188539505,7.843198776245117,0.9014715382593179
2XD3A,clean,v_only,8.0,"[317, 94, 135]",0.3056928515434265,0.33917737294617956,0.12381820380687714,0.16116902232170105,0.137652188539505,7.843198776245117,0.9014715382593179
2XD3A,clean,v_only,10.0,"[317, 94, 135]",0.07443869113922119,0.07114961182064003,0.12381820380687714,0.16116902232170105,0.137652188539505,7.843198776245117,0.9014715382593179
2XD3A,clean,v_only,12.0,"[317, 94, 135]",0.021483490243554115,0.009773574688117561,0.12381820380687714,0.16116902232170105,0.137652188539505,7.843198776245117,0.9014715382593179
2XD3A,clean,v_only,14.0,"[317, 94, 135]",0.009822978638112545,-0.0037411694951747223,0.12381820380687714,0.16116902232170105,0.137652188539505,7.843198776245117,0.9014715382593179
2XD3A,clean,v_only,16.0,"[317, 94, 135]",0.00856772344559431,-0.005196033002511442,0.12381820380687714,0.16116902232170105,0.137652188539505,7.843198776245117,0.9014715382593179
2XD3A,clean,v_only,32.0,"[317, 94, 135]",0.00713436771184206,-0.0068573182634666194,0.12381820380687714,0.16116902232170105,0.137652188539505,7.843198776245117,0.9014715382593179
2YHWA,clean,clean_baseline,nan,"[164, 165, 287]",0.8795609474182129,1.0,0.0984930545091629,0.11063012480735779,0.046866197139024734,7.794205188751221,0.9254506353426077
2YHWA,corrupt,corrupt_baseline,nan,"[164, 106, 165]",0.01039587240666151,0.0,0.08588859438896179,0.08168993890285492,0.03920639306306839,7.933791160583496,0.9420244774713126
2YHWA,clean,corrupt_head_patch,nan,"[164, 165, 287]",0.7099388241767883,0.8048447549055394,0.08588859438896179,0.07744709402322769,0.03920639306306839,7.933791160583496,0.9420244774713126
2YHWA,clean,ln_all,0.0,"[164, 165, 287]",0.8795609474182129,1.0,0.0984930545091629,0.11063012480735779,0.046866197139024734,7.794205188751221,0.9254506353426077
2YHWA,clean,ln_all,0.5,"[164, 165, 287]",0.8218387365341187,0.9335888975022069,0.055702805519104004,0.02121082693338394,0.02519015595316887,8.019426345825195,0.9521924336221192
2YHWA,clean,ln_all,1.0,"[164, 165, 287]",0.8080459833145142,0.9177199289758067,0.05644975230097771,0.0038573993369936943,0.02599983662366867,8.018529891967773,0.9520859925198111
2YHWA,clean,ln_all,2.0,"[164, 165, 287]",0.7952369451522827,0.9029827535755397,0.05660446360707283,0.00014391084550879896,0.02662503905594349,8.006061553955078,0.9506055553160063
2YHWA,clean,ln_all,4.0,"[164, 165, 287]",0.8319759964942932,0.9452521134454381,0.05660952627658844,3.7280270248629677e-07,0.0277569517493248,8.001249313354492,0.9500341704199992
2YHWA,clean,ln_all,8.0,"[164, 165, 287]",0.00807221420109272,-0.0026734371552353375,0.05660952627658844,1.4191156062770549e-11,0.02983752451837063,7.994927406311035,0.9492835341782964
2YHWA,clean,ln_all,10.0,"[164, 165, 287]",0.008183917962014675,-0.0025449186906381827,0.05660952627658844,1.1706545563656967e-13,0.030636176466941833,7.992654323577881,0.9490136380428161
2YHWA,clean,ln_all,12.0,"[164, 165, 287]",0.009091537445783615,-0.0015006757615756252,0.05660952627658844,1.0160870651199842e-15,0.031230084598064423,7.991035461425781,0.9488214212649778
2YHWA,clean,ln_all,14.0,"[164, 165, 287]",0.011557328514754772,0.0013362894362475687,0.05660952627658844,9.100276312658275e-18,0.031638551503419876,7.989966869354248,0.9486945412063222
2YHWA,clean,ln_all,16.0,"[164, 165, 287]",0.01323872059583664,0.0032707805121338393,0.05660952627658844,8.35097248003043e-20,0.03190905600786209,7.989288806915283,0.9486140309682998
2YHWA,clean,ln_all,32.0,"[164, 165, 287]",0.007504824548959732,-0.003326235649382663,0.05660952627658844,7.028437417881777e-36,0.03247025981545448,7.987997055053711,0.9484606538692824
2YHWA,clean,k_only,0.0,"[164, 165, 287]",0.8795609474182129,1.0,0.0984930545091629,0.11063012480735779,0.046866197139024734,7.794205188751221,0.9254506353426077
2YHWA,clean,k_only,0.5,"[164, 165, 287]",0.8494971394538879,0.9654107041013752,0.08231465518474579,0.08425484597682953,0.035540495067834854,7.880789279937744,0.9357312605325597
2YHWA,clean,k_only,1.0,"[164, 165, 287]",0.8222578763961792,0.9340711302495994,0.07144831120967865,0.06364062428474426,0.02677573636174202,7.93925142288208,0.9426728056960627
2YHWA,clean,k_only,2.0,"[164, 165, 287]",0.7773507237434387,0.8824041294187807,0.05825091153383255,0.03573101758956909,0.02450321801006794,8.000555992126465,0.9499518484185332
2YHWA,clean,k_only,4.0,"[164, 165, 287]",0.7201054692268372,0.8165417792595308,0.05614832043647766,0.010995176620781422,0.02532707154750824,8.025130271911621,0.9528696934443585
2YHWA,clean,k_only,8.0,"[164, 165, 287]",0.6894300580024719,0.7812488158095698,0.056566961109638214,0.001070536789484322,0.025627829134464264,8.013675689697266,0.9515096252743341
2YHWA,clean,k_only,10.0,"[164, 165, 287]",0.6874297261238098,0.778947375109556,0.056596625596284866,0.00034499424509704113,0.02564699947834015,8.010669708251953,0.9511527078759562
2YHWA,clean,k_only,12.0,"[164, 165, 287]",0.6868906021118164,0.7783270970663014,0.05660562217235565,0.0001138620573328808,0.025652676820755005,8.009332656860352,0.9509939521042158
2YHWA,clean,k_only,14.0,"[164, 165, 287]",0.68674635887146,0.7781611409729154,0.05660834163427353,3.850759094348177e-05,0.025654414668679237,8.008776664733887,0.9509279359737417
2YHWA,clean,k_only,16.0,"[164, 165, 287]",0.6867081522941589,0.7781171831812376,0.05660916864871979,1.3350248991628177e-05,0.025654949247837067,8.008550643920898,0.9509010992277342
2YHWA,clean,k_only,32.0,"[164, 165, 287]",0.6866937875747681,0.7781006561487971,0.05660952627658844,6.334701652122021e-09,0.025655221194028854,8.008400917053223,0.9508833212989445
2YHWA,clean,v_only,0.0,"[164, 165, 287]",0.8795609474182129,1.0,0.0984930545091629,0.11063012480735779,0.046866197139024734,7.794205188751221,0.9254506353426077
2YHWA,clean,v_only,0.5,"[164, 165, 287]",0.8912642598152161,1.0134650053637366,0.0984930545091629,0.11063012480735779,0.046866197139024734,7.794205188751221,0.9254506353426077
2YHWA,clean,v_only,1.0,"[164, 165, 287]",0.9019456505775452,1.0257542598096625,0.0984930545091629,0.11063012480735779,0.046866197139024734,7.794205188751221,0.9254506353426077
2YHWA,clean,v_only,2.0,"[164, 165, 287]",0.9200034737586975,1.0465303168560323,0.0984930545091629,0.11063012480735779,0.046866197139024734,7.794205188751221,0.9254506353426077
2YHWA,clean,v_only,4.0,"[164, 165, 287]",0.9422420859336853,1.072116494688468,0.0984930545091629,0.11063012480735779,0.046866197139024734,7.794205188751221,0.9254506353426077
2YHWA,clean,v_only,8.0,"[164, 165, 287]",0.9274902939796448,1.0551441238717454,0.0984930545091629,0.11063012480735779,0.046866197139024734,7.794205188751221,0.9254506353426077
2YHWA,clean,v_only,10.0,"[164, 165, 287]",0.8757418990135193,0.995606072408463,0.0984930545091629,0.11063012480735779,0.046866197139024734,7.794205188751221,0.9254506353426077
2YHWA,clean,v_only,12.0,"[164, 165, 287]",0.7622052431106567,0.8649788081901514,0.0984930545091629,0.11063012480735779,0.046866197139024734,7.794205188751221,0.9254506353426077
2YHWA,clean,v_only,14.0,"[164, 165, 287]",0.3849724233150482,0.4309613463281512,0.0984930545091629,0.11063012480735779,0.046866197139024734,7.794205188751221,0.9254506353426077
2YHWA,clean,v_only,16.0,"[164, 165, 287]",0.028066856786608696,0.02033098762017369,0.0984930545091629,0.11063012480735779,0.046866197139024734,7.794205188751221,0.9254506353426077
2YHWA,clean,v_only,32.0,"[164, 165, 287]",0.009506285190582275,-0.0010234962743612451,0.0984930545091629,0.11063012480735779,0.046866197139024734,7.794205188751221,0.9254506353426077
2YXZA,clean,clean_baseline,nan,"[85, 262, 252]",0.694659948348999,1.0,0.47737377882003784,0.5763201117515564,0.5560085773468018,4.493594169616699,0.5426540951749865
2YXZA,corrupt,corrupt_baseline,nan,"[85, 262, 87]",0.019154496490955353,0.0,0.16248342394828796,0.3346792161464691,0.21158452332019806,6.619262218475342,0.7993533938110623
2YXZA,clean,corrupt_head_patch,nan,"[85, 262, 252]",0.6850913166999817,0.985834856517149,0.16248342394828796,0.33227264881134033,0.21158452332019806,6.619262218475342,0.7993533938110623
2YXZA,clean,ln_all,0.0,"[85, 262, 252]",0.694659948348999,1.0,0.47737377882003784,0.5763201117515564,0.5560085773468018,4.493594169616699,0.5426540951749865
2YXZA,clean,ln_all,0.5,"[85, 262, 252]",0.5214850902557373,0.7436366240761975,0.1659919023513794,0.39134690165519714,0.3808596134185791,5.907622814178467,0.7134146057378777
2YXZA,clean,ln_all,1.0,"[85, 262, 252]",0.4921359717845917,0.7001889829203519,0.055572617799043655,0.17754636704921722,0.17300070822238922,7.3216352462768555,0.884173158456043
2YXZA,clean,ln_all,2.0,"[85, 262, 252]",0.516274094581604,0.7359224070261353,0.044877901673316956,0.006852686870843172,0.02127530798316002,8.0695219039917,0.9744892266670518
2YXZA,clean,ln_all,4.0,"[85, 262, 252]",0.546308696269989,0.7803848189959749,0.04490265995264053,7.274517884070519e-06,0.021964997053146362,8.061949729919434,0.9735747980127074
2YXZA,clean,ln_all,8.0,"[85, 262, 252]",0.688380777835846,0.9907044858100232,0.044902849942445755,1.3627859951625965e-10,0.02406354807317257,8.055169105529785,0.9727559582479228
2YXZA,clean,ln_all,10.0,"[85, 262, 252]",0.018871745094656944,-0.00041857751927933844,0.044902849942445755,1.507525983386604e-12,0.024940837174654007,8.052816390991211,0.9724718404279898
2YXZA,clean,ln_all,12.0,"[85, 262, 252]",0.02228395827114582,0.004632770574364097,0.044902849942445755,1.9183237965248075e-14,0.025346623733639717,8.051942825317383,0.9723663471474635
2YXZA,clean,ln_all,14.0,"[85, 262, 252]",0.010136948898434639,-0.013349333551220156,0.044902849942445755,2.5676427367474827e-16,0.02544437162578106,8.051956176757812,0.972367959490179
2YXZA,clean,ln_all,16.0,"[85, 262, 252]",0.008336886763572693,-0.01601409684796439,0.044902849942445755,3.527642003178864e-18,0.02539755590260029,8.052332878112793,0.9724134505882226
2YXZA,clean,ln_all,32.0,"[85, 262, 252]",0.007251239847391844,-0.017621259178327044,0.044420287013053894,6.856400674273191e-33,0.024712149053812027,8.054879188537598,0.9727209473775298
2YXZA,clean,k_only,0.0,"[85, 262, 252]",0.694659948348999,1.0,0.47737377882003784,0.5763201117515564,0.5560085773468018,4.493594169616699,0.5426540951749865
2YXZA,clean,k_only,0.5,"[85, 262, 252]",0.6831051111221313,0.9828945315021738,0.40774431824684143,0.5435096621513367,0.5254340767860413,4.754491806030273,0.574160538675953
2YXZA,clean,k_only,1.0,"[85, 262, 252]",0.6715664267539978,0.9658129752595183,0.3419684171676636,0.511549174785614,0.495457261800766,5.004332065582275,0.6043316744901692
2YXZA,clean,k_only,2.0,"[85, 262, 252]",0.6481556296348572,0.9311562644147028,0.23280060291290283,0.4487381875514984,0.43593093752861023,5.483756065368652,0.6622277343008932
2YXZA,clean,k_only,4.0,"[85, 262, 252]",0.6027926802635193,0.8640021811329726,0.10205624997615814,0.31204864382743835,0.3040418326854706,6.467698097229004,0.781050252056065
2YXZA,clean,k_only,8.0,"[85, 262, 252]",0.5775302052497864,0.8266042964168004,0.04516470432281494,0.05953133851289749,0.05788117274641991,7.918092250823975,0.9562023235065462
2YXZA,clean,k_only,10.0,"[85, 262, 252]",0.5921967029571533,0.8483161829264138,0.04433635622262955,0.018083689734339714,0.02069365419447422,8.053509712219238,0.9725555670818574
2YXZA,clean,k_only,12.0,"[85, 262, 252]",0.5971965789794922,0.8557178641542799,0.04439220950007439,0.005235732067376375,0.02114163339138031,8.071868896484375,0.9747726534829639
2YXZA,clean,k_only,14.0,"[85, 262, 252]",0.5980983376502991,0.8570528032999618,0.04441089928150177,0.0015273330500349402,0.021265635266900063,8.070241928100586,0.9745761780063504
2YXZA,clean,k_only,16.0,"[85, 262, 252]",0.5980809330940247,0.857027038065608,0.04441715031862259,0.0004558151413220912,0.021299919113516808,8.067790031433105,0.9742800827833882
2YXZA,clean,k_only,32.0,"[85, 262, 252]",0.597827136516571,0.8566513244769826,0.044420287013053894,7.476700858433105e-08,0.021313566714525223,8.065549850463867,0.9740095547091999
2YXZA,clean,v_only,0.0,"[85, 262, 252]",0.694659948348999,1.0,0.47737377882003784,0.5763201117515564,0.5560085773468018,4.493594169616699,0.5426540951749865
2YXZA,clean,v_only,0.5,"[85, 262, 252]",0.7039992809295654,1.0138256953439497,0.47737377882003784,0.5763201117515564,0.5560085773468018,4.493594169616699,0.5426540951749865
2YXZA,clean,v_only,1.0,"[85, 262, 252]",0.7106521129608154,1.0236743679385982,0.47737377882003784,0.5763201117515564,0.5560085773468018,4.493594169616699,0.5426540951749865
2YXZA,clean,v_only,2.0,"[85, 262, 252]",0.7186785936355591,1.0355565528309127,0.47737377882003784,0.5763201117515564,0.5560085773468018,4.493594169616699,0.5426540951749865
2YXZA,clean,v_only,4.0,"[85, 262, 252]",0.7291751503944397,1.0510953715480804,0.47737377882003784,0.5763201117515564,0.5560085773468018,4.493594169616699,0.5426540951749865
2YXZA,clean,v_only,8.0,"[85, 262, 252]",0.5629563331604004,0.8050295303667276,0.47737377882003784,0.5763201117515564,0.5560085773468018,4.493594169616699,0.5426540951749865
2YXZA,clean,v_only,10.0,"[85, 262, 252]",0.25463199615478516,0.3485945213560097,0.47737377882003784,0.5763201117515564,0.5560085773468018,4.493594169616699,0.5426540951749865
2YXZA,clean,v_only,12.0,"[85, 262, 252]",0.01852487213909626,-0.0009320788605439815,0.47737377882003784,0.5763201117515564,0.5560085773468018,4.493594169616699,0.5426540951749865
2YXZA,clean,v_only,14.0,"[85, 262, 252]",0.014868129976093769,-0.0063454210518531185,0.47737377882003784,0.5763201117515564,0.5560085773468018,4.493594169616699,0.5426540951749865
2YXZA,clean,v_only,16.0,"[85, 262, 252]",0.012661503627896309,-0.00961205101335516,0.47737377882003784,0.5763201117515564,0.5560085773468018,4.493594169616699,0.5426540951749865
2YXZA,clean,v_only,32.0,"[85, 262, 252]",0.00975834485143423,-0.013909808741996219,0.47737377882003784,0.5763201117515564,0.5560085773468018,4.493594169616699,0.5426540951749865
3BWXA,clean,clean_baseline,nan,"[230, 100, 101]",1.0199869871139526,1.0,0.3732285499572754,0.4369828402996063,0.3601216971874237,5.708070755004883,0.6999629763254615
3BWXA,corrupt,corrupt_baseline,nan,"[230, 101, 119]",0.009474920108914375,0.0,0.13723331689834595,0.14505016803741455,0.07026669383049011,7.4040985107421875,0.90794158885327
3BWXA,clean,corrupt_head_patch,nan,"[230, 100, 101]",1.0128875970840454,0.9929744628869713,0.13723331689834595,0.11543700098991394,0.07026669383049011,7.4040985107421875,0.90794158885327
3BWXA,clean,ln_all,0.0,"[230, 100, 101]",1.0199869871139526,1.0,0.3732285499572754,0.4369828402996063,0.3601216971874237,5.708070755004883,0.6999629763254615
3BWXA,clean,ln_all,0.5,"[230, 100, 101]",1.0280990600585938,1.0080276853780517,0.12142941355705261,0.1587398648262024,0.13519039750099182,7.308103084564209,0.8961699680894151
3BWXA,clean,ln_all,1.0,"[230, 100, 101]",1.0158346891403198,0.995890897190432,0.07896474003791809,0.03297346457839012,0.028279395774006844,7.793277740478516,0.9556654282488204
3BWXA,clean,ln_all,2.0,"[230, 100, 101]",0.8253673315048218,0.8074049168102012,0.07796633243560791,0.0008431838359683752,0.027585219591856003,7.822349548339844,0.959230413693322
3BWXA,clean,ln_all,4.0,"[230, 100, 101]",0.7621967196464539,0.7448914506963394,0.07808348536491394,1.5828470623091562e-06,0.027697987854480743,7.81643009185791,0.9585045291422781
3BWXA,clean,ln_all,8.0,"[230, 100, 101]",0.5173938274383545,0.5026351727147734,0.0780835896730423,1.0019636509372987e-10,0.027764009311795235,7.813958168029785,0.9582014048058344
3BWXA,clean,ln_all,10.0,"[230, 100, 101]",0.019938267767429352,0.01035450045591866,0.0780835896730423,1.0177448077006157e-12,0.027735790237784386,7.813258647918701,0.9581156248286811
3BWXA,clean,ln_all,12.0,"[230, 100, 101]",0.010999270714819431,0.0015084932240571212,0.07774312049150467,1.0615246440919598e-14,0.027679145336151123,7.812771797180176,0.9580559238357202
